review_id,text,sentiment,rating,product_category,verified_purchase
1498,Producto defectuoso. No coincide con la descripción.,negative,1,Office Products,True
1499,Perfecto para lo que necesitaba. Resistente y duradero.,positive,4,Books,False
1500,No vale la pena. No lo recomendaría a nadie.,negative,1,Office Products,True
1501,Cumple con todo lo prometido. Muy práctico y fácil de usar.,positive,4,Books,False
1502,Horrible experiencia de compra. El material es de mala calidad.,negative,2,Travel,True
1503,Es aceptable por el precio. Nada excepcional.,neutral,3,Toys & Games,True
1504,El mejor que he probado. El diseño es moderno y elegante.,positive,4,Fashion,False
1505,Cumple con todo lo prometido. Resistente y duradero.,positive,4,Travel,True
1506,Cumple con todo lo prometido. El mejor de su categoría.,positive,5,Sports & Outdoors,False
1507,Una estafa total. No funciona como se prometía.,negative,1,Grocery,False
1508,El peor producto que he comprado. El envío tardó demasiado.,negative,2,Jewelry,False
1509,Pésima calidad. Se rompió después de una semana.,negative,1,Books,False
1510,Funciona pero nada extraordinario. Hay mejores opciones en el mercado.,neutral,3,Toys & Games,False
1511,Nada especial pero funciona. Para uso ocasional está bien.,neutral,3,Toys & Games,True
1512,Perfecto para lo que necesitaba. Resistente y duradero.,positive,4,Grocery,False
1513,Excedió todas mis expectativas. El mejor de su categoría.,positive,4,Jewelry,False
1514,Me encanta este producto. Lo compré para un regalo y fue un éxito.,positive,5,Sports & Outdoors,False
1515,"Excelente producto, superó mis expectativas. El envío fue rápido y el empaque perfecto.",positive,5,Pet Supplies,True
1516,Gran relación calidad-precio. Lo uso a diario y funciona perfecto.,positive,4,Toys & Games,True
1517,Muy decepcionado con la compra. La atención al cliente fue pésima.,negative,1,Home & Kitchen,False
1518,Gran relación calidad-precio. Muy práctico y fácil de usar.,positive,4,Travel,False
1519,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,5,Fashion,False
1520,Perfecto para lo que necesitaba. Mi familia quedó encantada.,positive,5,Office Products,False
1521,El peor producto que he comprado. Es una pérdida de dinero.,negative,1,Fashion,False
1522,Excedió todas mis expectativas. Muy práctico y fácil de usar.,positive,4,Grocery,False
1523,Una estafa total. La atención al cliente fue pésima.,negative,2,Sports & Outdoors,True
1524,Lo recomiendo ampliamente. Resistente y duradero.,positive,5,Pet Supplies,True
1525,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,4,Pet Supplies,False
1526,Me encanta este producto. Lo compré para un regalo y fue un éxito.,positive,5,Grocery,False
1527,Muy buena compra. La calidad es increíble y llegó antes de lo esperado.,positive,4,Fashion,True
1528,Promedio. Nada excepcional.,neutral,3,Travel,False
1529,Es aceptable por el precio. Es lo que esperaba por ese precio.,neutral,3,Home & Kitchen,False
1530,Gran relación calidad-precio. Lo volvería a comprar sin dudarlo.,positive,4,Pet Supplies,False
1531,El mejor que he probado. El mejor de su categoría.,positive,4,Fashion,True
1532,Producto defectuoso. No coincide con la descripción.,negative,2,Books,True
1533,Funciona pero nada extraordinario. Para uso ocasional está bien.,neutral,3,Books,True
1534,Excedió todas mis expectativas. La calidad es increíble y llegó antes de lo esperado.,positive,4,Sports & Outdoors,True
1535,Me encanta este producto. El envío fue rápido y el empaque perfecto.,positive,5,Home & Kitchen,True
1536,Se rompió a los pocos días. La atención al cliente fue pésima.,negative,2,Office Products,True
1537,Perfecto para lo que necesitaba. Lo compré para un regalo y fue un éxito.,positive,4,Travel,False
1538,Muy buena compra. Muy práctico y fácil de usar.,positive,5,Grocery,False
1539,Producto de gran calidad. Resistente y duradero.,positive,4,Home & Kitchen,False
1540,No vale la pena. No funciona como se prometía.,negative,1,Jewelry,False
1541,"Sin quejas, todo perfecto. Lo uso a diario y funciona perfecto.",positive,4,Toys & Games,False
1542,Me encanta este producto. Lo volvería a comprar sin dudarlo.,positive,5,Fashion,False
1543,Excedió todas mis expectativas. Lo compré para un regalo y fue un éxito.,positive,5,Travel,True
1544,Llegó dañado y no me reembolsaron. El producto llegó roto.,negative,1,Books,True
1545,El mejor que he probado. Lo uso a diario y funciona perfecto.,positive,5,Books,False
1546,Gran relación calidad-precio. Lo uso a diario y funciona perfecto.,positive,4,Home & Kitchen,False
1547,Perfecto para lo que necesitaba. Muy práctico y fácil de usar.,positive,4,Grocery,True
1548,El mejor que he probado. Resistente y duradero.,positive,4,Office Products,False
1549,Llegó dañado y no me reembolsaron. El producto llegó roto.,negative,1,Electronics,False
1550,Gran relación calidad-precio. Resistente y duradero.,positive,4,Pet Supplies,False
1551,"Sin quejas, todo perfecto. Resistente y duradero.",positive,4,Fashion,False
1552,No funciona como se anuncia. El producto llegó roto.,negative,1,Jewelry,True
1553,Producto tal como se describe. Lo compré para un regalo y fue un éxito.,positive,4,Fashion,True
1554,Producto diferente al publicado. El envío tardó demasiado.,negative,1,Fashion,False
1555,"Sin quejas, todo perfecto. La calidad es increíble y llegó antes de lo esperado.",positive,4,Travel,True
1556,De los mejores productos que he comprado. El mejor de su categoría.,positive,4,Travel,True
1557,Excedió todas mis expectativas. La calidad es increíble y llegó antes de lo esperado.,positive,5,Jewelry,True
1558,Cumple con todo lo prometido. Muy práctico y fácil de usar.,positive,5,Books,False
1559,Es aceptable por el precio. No destaca en nada.,neutral,3,Electronics,False
1560,Gran relación calidad-precio. Muy práctico y fácil de usar.,positive,4,Travel,True
1561,Cumple con todo lo prometido. El envío fue rápido y el empaque perfecto.,positive,4,Fashion,True
1562,De los mejores productos que he comprado. Mi familia quedó encantada.,positive,4,Sports & Outdoors,True
1563,Llegó dañado y no me reembolsaron. La atención al cliente fue pésima.,negative,2,Books,True
1564,Producto de gran calidad. La calidad es increíble y llegó antes de lo esperado.,positive,5,Office Products,False
1565,Excedió todas mis expectativas. Muy práctico y fácil de usar.,positive,4,Home & Kitchen,False
1566,Producto defectuoso. La atención al cliente fue pésima.,negative,2,Books,False
1567,Muy satisfecho con la compra. El mejor de su categoría.,positive,5,Jewelry,True
1568,Muy buena compra. Mi familia quedó encantada.,positive,4,Travel,False
1569,Una estafa total. No coincide con la descripción.,negative,1,Travel,False
1570,Para el precio está bien. No destaca en nada.,neutral,3,Sports & Outdoors,True
1571,Llegó dañado y no me reembolsaron. Es una pérdida de dinero.,negative,2,Travel,True
1572,Pésima calidad. El producto llegó roto.,negative,1,Jewelry,True
1573,Cumple con todo lo prometido. Muy práctico y fácil de usar.,positive,5,Jewelry,True
1574,Excedió todas mis expectativas. El diseño es moderno y elegante.,positive,5,Books,True
1575,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,4,Pet Supplies,False
1576,El mejor que he probado. La calidad es increíble y llegó antes de lo esperado.,positive,5,Grocery,False
1577,Mala calidad de materiales. El producto llegó roto.,negative,2,Books,False
1578,Producto tal como se describe. La calidad es increíble y llegó antes de lo esperado.,positive,4,Travel,True
1579,Horrible experiencia de compra. El material es de mala calidad.,negative,1,Grocery,False
1580,Muy satisfecho con la compra. Resistente y duradero.,positive,4,Home & Kitchen,True
1581,Lo recomiendo ampliamente. El envío fue rápido y el empaque perfecto.,positive,4,Home & Kitchen,True
1582,Pésima calidad. Es una pérdida de dinero.,negative,1,Home & Kitchen,False
1583,No funciona como se anuncia. Se rompió después de una semana.,negative,2,Books,False
1584,Perfecto para lo que necesitaba. El diseño es moderno y elegante.,positive,4,Jewelry,False
1585,Es aceptable por el precio. Para uso ocasional está bien.,neutral,3,Pet Supplies,True
1586,Promedio. Es lo que esperaba por ese precio.,neutral,3,Office Products,True
1587,Producto tal como se describe. Lo volvería a comprar sin dudarlo.,positive,5,Office Products,True
1588,Producto defectuoso. El material es de mala calidad.,negative,2,Office Products,True
1589,Horrible experiencia de compra. Es una pérdida de dinero.,negative,2,Fashion,True
1590,Perfecto para lo que necesitaba. Resistente y duradero.,positive,5,Toys & Games,False
1591,Muy decepcionado con la compra. No funciona como se prometía.,negative,2,Fashion,False
1592,"Excelente producto, superó mis expectativas. La calidad es increíble y llegó antes de lo esperado.",positive,4,Grocery,False
1593,Me encanta este producto. Mi familia quedó encantada.,positive,5,Office Products,False
1594,Me encanta este producto. La calidad es increíble y llegó antes de lo esperado.,positive,4,Home & Kitchen,False
1595,Nada especial pero funciona. Hay mejores opciones en el mercado.,neutral,3,Office Products,False
1596,No vale la pena. Tuve que devolverlo.,negative,2,Travel,False
1597,Decepción total. El material es de mala calidad.,negative,2,Books,True
1598,El mejor que he probado. La calidad es increíble y llegó antes de lo esperado.,positive,5,Travel,True
1599,El mejor que he probado. El envío fue rápido y el empaque perfecto.,positive,5,Toys & Games,True
1600,Producto defectuoso. La atención al cliente fue pésima.,negative,1,Home & Kitchen,False
1601,Producto tal como se describe. Muy práctico y fácil de usar.,positive,4,Office Products,True
1602,Se rompió a los pocos días. El envío tardó demasiado.,negative,2,Grocery,False
1603,Mala calidad de materiales. La atención al cliente fue pésima.,negative,2,Home & Kitchen,False
1604,Se rompió a los pocos días. Se rompió después de una semana.,negative,2,Office Products,False
1605,De los mejores productos que he comprado. Resistente y duradero.,positive,4,Electronics,True
1606,Producto tal como se describe. Lo compré para un regalo y fue un éxito.,positive,5,Travel,False
1607,No funciona como se anuncia. No funciona como se prometía.,negative,1,Fashion,True
1608,Producto tal como se describe. Lo uso a diario y funciona perfecto.,positive,4,Pet Supplies,True
1609,"Sin quejas, todo perfecto. El envío fue rápido y el empaque perfecto.",positive,4,Books,False
1610,Funciona pero nada extraordinario. Es lo que esperaba por ese precio.,neutral,3,Travel,True
1611,Nada especial pero funciona. No destaca en nada.,neutral,3,Toys & Games,True
1612,Muy satisfecho con la compra. Mi familia quedó encantada.,positive,5,Electronics,True
1613,"Excelente producto, superó mis expectativas. La calidad es increíble y llegó antes de lo esperado.",positive,4,Toys & Games,True
1614,Muy decepcionado con la compra. Se rompió después de una semana.,negative,1,Grocery,True
1615,Increíble calidad por este precio. Resistente y duradero.,positive,5,Pet Supplies,False
1616,Una estafa total. No funciona como se prometía.,negative,2,Sports & Outdoors,True
1617,Funciona pero nada extraordinario. Es lo que esperaba por ese precio.,neutral,3,Jewelry,True
1618,Promedio. No destaca en nada.,neutral,3,Electronics,False
1619,Funciona pero nada extraordinario. Cumple sin brillar.,neutral,3,Fashion,True
1620,Se rompió a los pocos días. Se rompió después de una semana.,negative,2,Sports & Outdoors,False
1621,No vale la pena. El material es de mala calidad.,negative,2,Travel,True
1622,"Excelente producto, superó mis expectativas. Mi familia quedó encantada.",positive,5,Electronics,False
1623,Horrible experiencia de compra. Tuve que devolverlo.,negative,1,Office Products,True
1624,El mejor que he probado. Lo uso a diario y funciona perfecto.,positive,5,Office Products,False
1625,No funciona para nada. Es una pérdida de dinero.,negative,1,Jewelry,True
1626,Perfecto para lo que necesitaba. El mejor de su categoría.,positive,4,Pet Supplies,True
1627,Cumple lo básico. Es lo que esperaba por ese precio.,neutral,3,Travel,True
1628,Cumple con todo lo prometido. Lo uso a diario y funciona perfecto.,positive,4,Home & Kitchen,False
1629,Producto regular. Hay mejores opciones en el mercado.,neutral,3,Sports & Outdoors,False
1630,Se rompió a los pocos días. El envío tardó demasiado.,negative,1,Travel,False
1631,Cumple lo básico. Cumple sin brillar.,neutral,3,Fashion,False
1632,De los mejores productos que he comprado. Muy práctico y fácil de usar.,positive,5,Jewelry,True
1633,Decepción total. El material es de mala calidad.,negative,2,Travel,False
1634,No lo recomiendo. La atención al cliente fue pésima.,negative,1,Toys & Games,True
1635,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,5,Books,True
1636,No funciona para nada. No funciona como se prometía.,negative,1,Office Products,True
1637,De los mejores productos que he comprado. Lo compré para un regalo y fue un éxito.,positive,4,Office Products,False
1638,No vale la pena. No lo recomendaría a nadie.,negative,1,Jewelry,True
1639,Producto tal como se describe. Resistente y duradero.,positive,4,Sports & Outdoors,True
1640,No funciona para nada. Se rompió después de una semana.,negative,2,Pet Supplies,False
1641,Producto de gran calidad. La calidad es increíble y llegó antes de lo esperado.,positive,5,Jewelry,False
1642,Perfecto para lo que necesitaba. Lo volvería a comprar sin dudarlo.,positive,4,Pet Supplies,True
1643,"Excelente producto, superó mis expectativas. Mi familia quedó encantada.",positive,5,Fashion,True
1644,Se rompió a los pocos días. El producto llegó roto.,negative,1,Fashion,False
1645,No funciona para nada. No coincide con la descripción.,negative,2,Electronics,False
1646,Gran relación calidad-precio. Lo compré para un regalo y fue un éxito.,positive,5,Office Products,True
1647,No lo recomiendo. Se rompió después de una semana.,negative,2,Grocery,False
1648,Cumple con todo lo prometido. Lo volvería a comprar sin dudarlo.,positive,5,Electronics,False
1649,Muy buena compra. El envío fue rápido y el empaque perfecto.,positive,4,Pet Supplies,False
1650,Lo recomiendo ampliamente. Muy práctico y fácil de usar.,positive,4,Books,True
1651,El mejor que he probado. El envío fue rápido y el empaque perfecto.,positive,4,Office Products,False
1652,Decepción total. El producto llegó roto.,negative,1,Home & Kitchen,False
1653,Nada especial pero funciona. No destaca en nada.,neutral,3,Home & Kitchen,False
1654,Producto diferente al publicado. El material es de mala calidad.,negative,1,Books,True
1655,Excedió todas mis expectativas. El diseño es moderno y elegante.,positive,5,Jewelry,True
1656,Mala calidad de materiales. La atención al cliente fue pésima.,negative,2,Pet Supplies,False
1657,Gran relación calidad-precio. La calidad es increíble y llegó antes de lo esperado.,positive,5,Home & Kitchen,True
1658,El mejor que he probado. El mejor de su categoría.,positive,5,Books,True
1659,No lo recomiendo. La atención al cliente fue pésima.,negative,2,Jewelry,True
1660,Perfecto para lo que necesitaba. Lo volvería a comprar sin dudarlo.,positive,5,Fashion,True
1661,Me encanta este producto. La calidad es increíble y llegó antes de lo esperado.,positive,4,Office Products,False
1662,Cumple con todo lo prometido. Muy práctico y fácil de usar.,positive,4,Travel,True
1663,"Excelente producto, superó mis expectativas. El mejor de su categoría.",positive,4,Pet Supplies,False
1664,Muy buena compra. Muy práctico y fácil de usar.,positive,4,Travel,True
1665,De los mejores productos que he comprado. La calidad es increíble y llegó antes de lo esperado.,positive,5,Home & Kitchen,True
1666,No vale la pena. No coincide con la descripción.,negative,2,Office Products,True
1667,Producto tal como se describe. El diseño es moderno y elegante.,positive,4,Travel,False
1668,"Sin quejas, todo perfecto. Mi familia quedó encantada.",positive,5,Grocery,False
1669,Se rompió a los pocos días. La atención al cliente fue pésima.,negative,1,Travel,True
1670,Producto de gran calidad. El diseño es moderno y elegante.,positive,4,Books,True
1671,Horrible experiencia de compra. No funciona como se prometía.,negative,1,Toys & Games,True
1672,Muy decepcionado con la compra. Es una pérdida de dinero.,negative,2,Toys & Games,False
1673,Me encanta este producto. Resistente y duradero.,positive,4,Home & Kitchen,False
1674,No vale la pena. Se rompió después de una semana.,negative,1,Home & Kitchen,False
1675,Es aceptable por el precio. Cumple sin brillar.,neutral,3,Sports & Outdoors,True
1676,Gran relación calidad-precio. Lo compré para un regalo y fue un éxito.,positive,4,Office Products,True
1677,Es aceptable por el precio. No destaca en nada.,neutral,3,Toys & Games,True
1678,Muy decepcionado con la compra. No funciona como se prometía.,negative,2,Travel,True
1679,Cumple con todo lo prometido. El diseño es moderno y elegante.,positive,5,Fashion,True
1680,Me encanta este producto. Muy práctico y fácil de usar.,positive,4,Office Products,True
1681,No funciona como se anuncia. Es una pérdida de dinero.,negative,1,Toys & Games,False
1682,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,5,Toys & Games,False
1683,No funciona como se anuncia. No funciona como se prometía.,negative,1,Office Products,True
1684,Excedió todas mis expectativas. Lo volvería a comprar sin dudarlo.,positive,5,Fashion,False
1685,El mejor que he probado. El envío fue rápido y el empaque perfecto.,positive,4,Fashion,False
1686,Producto defectuoso. No funciona como se prometía.,negative,2,Books,False
1687,El peor producto que he comprado. No funciona como se prometía.,negative,1,Pet Supplies,False
1688,Producto tal como se describe. Muy práctico y fácil de usar.,positive,5,Toys & Games,True
1689,Funciona pero nada extraordinario. Para uso ocasional está bien.,neutral,3,Home & Kitchen,True
1690,Muy satisfecho con la compra. El envío fue rápido y el empaque perfecto.,positive,4,Jewelry,True
1691,Producto tal como se describe. Resistente y duradero.,positive,5,Electronics,False
1692,El peor producto que he comprado. Tuve que devolverlo.,negative,1,Grocery,True
1693,Increíble calidad por este precio. La calidad es increíble y llegó antes de lo esperado.,positive,4,Office Products,False
1694,Muy buena compra. Resistente y duradero.,positive,4,Fashion,True
1695,De los mejores productos que he comprado. El envío fue rápido y el empaque perfecto.,positive,5,Grocery,False
1696,Funciona pero nada extraordinario. Es lo que esperaba por ese precio.,neutral,3,Office Products,True
1697,Gran relación calidad-precio. Muy práctico y fácil de usar.,positive,4,Grocery,True
1698,Perfecto para lo que necesitaba. El diseño es moderno y elegante.,positive,5,Books,True
1699,Pésima calidad. El envío tardó demasiado.,negative,2,Travel,True
1700,Para el precio está bien. No destaca en nada.,neutral,3,Sports & Outdoors,True
1701,No lo recomiendo. No funciona como se prometía.,negative,2,Home & Kitchen,True
1702,Me encanta este producto. Mi familia quedó encantada.,positive,4,Electronics,True
1703,Muy satisfecho con la compra. El mejor de su categoría.,positive,4,Grocery,True
1704,"Excelente producto, superó mis expectativas. El envío fue rápido y el empaque perfecto.",positive,5,Travel,False
1705,Gran relación calidad-precio. El diseño es moderno y elegante.,positive,5,Sports & Outdoors,False
1706,No es malo ni bueno. No destaca en nada.,neutral,3,Pet Supplies,False
1707,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,5,Electronics,False
1708,Es aceptable por el precio. No destaca en nada.,neutral,3,Books,False
1709,Me encanta este producto. Mi familia quedó encantada.,positive,5,Electronics,True
1710,Producto diferente al publicado. El envío tardó demasiado.,negative,2,Home & Kitchen,False
1711,Cumple con todo lo prometido. El envío fue rápido y el empaque perfecto.,positive,5,Sports & Outdoors,False
1712,No funciona como se anuncia. La atención al cliente fue pésima.,negative,2,Home & Kitchen,True
1713,Producto tal como se describe. La calidad es increíble y llegó antes de lo esperado.,positive,5,Travel,True
1714,Me encanta este producto. Lo volvería a comprar sin dudarlo.,positive,5,Electronics,False
1715,Excedió todas mis expectativas. Lo uso a diario y funciona perfecto.,positive,5,Office Products,True
1716,Pésima calidad. El envío tardó demasiado.,negative,1,Home & Kitchen,False
1717,Es aceptable por el precio. Cumple sin brillar.,neutral,3,Office Products,True
1718,"Sin quejas, todo perfecto. El mejor de su categoría.",positive,4,Jewelry,True
1719,Lo recomiendo ampliamente. Lo uso a diario y funciona perfecto.,positive,4,Fashion,False
1720,Increíble calidad por este precio. El envío fue rápido y el empaque perfecto.,positive,4,Office Products,True
1721,No funciona para nada. El producto llegó roto.,negative,1,Office Products,False
1722,Pésima calidad. No funciona como se prometía.,negative,1,Office Products,False
1723,El mejor que he probado. La calidad es increíble y llegó antes de lo esperado.,positive,5,Toys & Games,True
1724,Gran relación calidad-precio. Lo compré para un regalo y fue un éxito.,positive,5,Books,False
1725,Nada especial pero funciona. No destaca en nada.,neutral,3,Electronics,True
1726,Pésima calidad. El envío tardó demasiado.,negative,2,Pet Supplies,False
1727,Cumple lo básico. Es lo que esperaba por ese precio.,neutral,3,Fashion,False
1728,Promedio. Para uso ocasional está bien.,neutral,3,Toys & Games,True
1729,El mejor que he probado. El mejor de su categoría.,positive,4,Fashion,False
1730,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,5,Grocery,False
1731,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,5,Office Products,True
1732,Nada especial pero funciona. Cumple sin brillar.,neutral,3,Jewelry,True
1733,Lo recomiendo ampliamente. Resistente y duradero.,positive,4,Home & Kitchen,True
1734,Promedio. Para uso ocasional está bien.,neutral,3,Pet Supplies,True
1735,Producto defectuoso. No coincide con la descripción.,negative,1,Books,False
1736,Decepción total. Es una pérdida de dinero.,negative,2,Sports & Outdoors,False
1737,Increíble calidad por este precio. Lo compré para un regalo y fue un éxito.,positive,4,Home & Kitchen,False
1738,Producto de gran calidad. Lo volvería a comprar sin dudarlo.,positive,4,Toys & Games,True
1739,Cumple con todo lo prometido. Muy práctico y fácil de usar.,positive,4,Office Products,False
1740,No funciona como se anuncia. Tuve que devolverlo.,negative,1,Grocery,False
1741,Llegó dañado y no me reembolsaron. No lo recomendaría a nadie.,negative,2,Toys & Games,True
1742,Muy buena compra. Muy práctico y fácil de usar.,positive,4,Jewelry,True
1743,Para el precio está bien. Nada excepcional.,neutral,3,Grocery,False
1744,Perfecto para lo que necesitaba. El diseño es moderno y elegante.,positive,4,Grocery,True
1745,Producto tal como se describe. Muy práctico y fácil de usar.,positive,4,Toys & Games,True
1746,Decepción total. No coincide con la descripción.,negative,2,Toys & Games,True
1747,No funciona para nada. Se rompió después de una semana.,negative,1,Grocery,True
1748,El mejor que he probado. Lo volvería a comprar sin dudarlo.,positive,5,Sports & Outdoors,False
1749,"Sin quejas, todo perfecto. El envío fue rápido y el empaque perfecto.",positive,5,Office Products,False
1750,El mejor que he probado. La calidad es increíble y llegó antes de lo esperado.,positive,4,Sports & Outdoors,True
1751,No funciona como se anuncia. El envío tardó demasiado.,negative,2,Electronics,True
1752,Producto diferente al publicado. El envío tardó demasiado.,negative,2,Travel,True
1753,Una estafa total. El envío tardó demasiado.,negative,1,Books,False
1754,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,4,Sports & Outdoors,True
1755,Cumple lo básico. Es lo que esperaba por ese precio.,neutral,3,Fashion,False
1756,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,4,Pet Supplies,True
1757,No lo recomiendo. No coincide con la descripción.,negative,1,Fashion,False
1758,Muy decepcionado con la compra. No coincide con la descripción.,negative,1,Home & Kitchen,False
1759,Muy satisfecho con la compra. El mejor de su categoría.,positive,5,Fashion,True
1760,Llegó dañado y no me reembolsaron. El producto llegó roto.,negative,2,Home & Kitchen,True
1761,No funciona como se anuncia. Se rompió después de una semana.,negative,1,Home & Kitchen,False
1762,Cumple con todo lo prometido. La calidad es increíble y llegó antes de lo esperado.,positive,4,Home & Kitchen,False
1763,Cumple lo básico. Hay mejores opciones en el mercado.,neutral,3,Fashion,False
1764,No funciona para nada. No coincide con la descripción.,negative,2,Toys & Games,False
1765,"Excelente producto, superó mis expectativas. El mejor de su categoría.",positive,4,Toys & Games,True
1766,Muy satisfecho con la compra. El mejor de su categoría.,positive,4,Toys & Games,True
1767,No funciona como se anuncia. El producto llegó roto.,negative,2,Books,True
1768,Producto de gran calidad. Mi familia quedó encantada.,positive,5,Travel,False
1769,El mejor que he probado. Lo uso a diario y funciona perfecto.,positive,5,Pet Supplies,True
1770,Es aceptable por el precio. No destaca en nada.,neutral,3,Toys & Games,False
1771,Muy satisfecho con la compra. Mi familia quedó encantada.,positive,5,Home & Kitchen,True
1772,Llegó dañado y no me reembolsaron. Es una pérdida de dinero.,negative,1,Sports & Outdoors,True
1773,Decepción total. El envío tardó demasiado.,negative,1,Jewelry,False
1774,Perfecto para lo que necesitaba. Resistente y duradero.,positive,4,Travel,False
1775,Cumple lo básico. No destaca en nada.,neutral,3,Fashion,True
1776,Excedió todas mis expectativas. Resistente y duradero.,positive,5,Home & Kitchen,True
1777,No funciona como se anuncia. La atención al cliente fue pésima.,negative,2,Sports & Outdoors,True
1778,Gran relación calidad-precio. Mi familia quedó encantada.,positive,5,Pet Supplies,False
1779,Muy buena compra. Mi familia quedó encantada.,positive,5,Fashion,True
1780,Producto tal como se describe. El mejor de su categoría.,positive,5,Pet Supplies,True
1781,Producto tal como se describe. Lo volvería a comprar sin dudarlo.,positive,5,Books,True
1782,Lo recomiendo ampliamente. La calidad es increíble y llegó antes de lo esperado.,positive,4,Sports & Outdoors,False
1783,Cumple lo básico. No destaca en nada.,neutral,3,Sports & Outdoors,False
1784,No lo recomiendo. Tuve que devolverlo.,negative,1,Fashion,False
1785,"Excelente producto, superó mis expectativas. El envío fue rápido y el empaque perfecto.",positive,4,Home & Kitchen,True
1786,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,4,Sports & Outdoors,True
1787,El peor producto que he comprado. No lo recomendaría a nadie.,negative,1,Fashion,True
1788,Muy satisfecho con la compra. Muy práctico y fácil de usar.,positive,4,Home & Kitchen,True
1789,No funciona como se anuncia. No coincide con la descripción.,negative,2,Pet Supplies,True
1790,El peor producto que he comprado. El material es de mala calidad.,negative,2,Sports & Outdoors,False
1791,No lo recomiendo. La atención al cliente fue pésima.,negative,1,Fashion,True
1792,Producto regular. Nada excepcional.,neutral,3,Fashion,True
1793,El mejor que he probado. Resistente y duradero.,positive,5,Grocery,False
1794,No es malo ni bueno. Cumple sin brillar.,neutral,3,Books,False
1795,No es malo ni bueno. No destaca en nada.,neutral,3,Grocery,False
1796,Nada especial pero funciona. Cumple sin brillar.,neutral,3,Books,False
1797,Llegó dañado y no me reembolsaron. No coincide con la descripción.,negative,1,Grocery,True
1798,El peor producto que he comprado. No funciona como se prometía.,negative,2,Travel,False
1799,Producto defectuoso. No funciona como se prometía.,negative,1,Travel,False
1800,Muy satisfecho con la compra. Lo uso a diario y funciona perfecto.,positive,4,Sports & Outdoors,False
1801,Producto de gran calidad. El mejor de su categoría.,positive,5,Home & Kitchen,True
1802,Cumple con todo lo prometido. El diseño es moderno y elegante.,positive,4,Books,True
1803,Pésima calidad. El envío tardó demasiado.,negative,1,Home & Kitchen,True
1804,Producto defectuoso. El producto llegó roto.,negative,2,Sports & Outdoors,True
1805,Producto regular. Para uso ocasional está bien.,neutral,3,Toys & Games,False
1806,Mala calidad de materiales. El material es de mala calidad.,negative,2,Sports & Outdoors,True
1807,Una estafa total. El material es de mala calidad.,negative,1,Grocery,True
1808,Producto defectuoso. No lo recomendaría a nadie.,negative,1,Office Products,False
1809,No lo recomiendo. No coincide con la descripción.,negative,1,Fashion,False
1810,"Sin quejas, todo perfecto. Muy práctico y fácil de usar.",positive,4,Books,True
1811,No vale la pena. Es una pérdida de dinero.,negative,1,Jewelry,False
1812,Gran relación calidad-precio. El diseño es moderno y elegante.,positive,4,Sports & Outdoors,False
1813,Lo recomiendo ampliamente. Muy práctico y fácil de usar.,positive,5,Jewelry,True
1814,Para el precio está bien. No destaca en nada.,neutral,3,Electronics,True
1815,No vale la pena. La atención al cliente fue pésima.,negative,2,Pet Supplies,True
1816,Increíble calidad por este precio. El diseño es moderno y elegante.,positive,4,Fashion,True
1817,Gran relación calidad-precio. Lo uso a diario y funciona perfecto.,positive,5,Home & Kitchen,True
1818,No lo recomiendo. Tuve que devolverlo.,negative,2,Toys & Games,False
1819,Muy decepcionado con la compra. No lo recomendaría a nadie.,negative,1,Pet Supplies,True
1820,Me encanta este producto. Lo compré para un regalo y fue un éxito.,positive,5,Jewelry,True
1821,Gran relación calidad-precio. Lo uso a diario y funciona perfecto.,positive,5,Travel,False
1822,Decepción total. El producto llegó roto.,negative,2,Jewelry,True
1823,Se rompió a los pocos días. Es una pérdida de dinero.,negative,1,Electronics,True
1824,No es malo ni bueno. Es lo que esperaba por ese precio.,neutral,3,Fashion,False
1825,Es aceptable por el precio. Es lo que esperaba por ese precio.,neutral,3,Pet Supplies,True
1826,El mejor que he probado. El mejor de su categoría.,positive,5,Pet Supplies,True
1827,Increíble calidad por este precio. Lo compré para un regalo y fue un éxito.,positive,4,Office Products,True
1828,Gran relación calidad-precio. Mi familia quedó encantada.,positive,4,Jewelry,False
1829,Muy satisfecho con la compra. El diseño es moderno y elegante.,positive,5,Pet Supplies,True
1830,No funciona como se anuncia. Se rompió después de una semana.,negative,2,Sports & Outdoors,True
1831,Funciona pero nada extraordinario. No destaca en nada.,neutral,3,Sports & Outdoors,False
1832,Es aceptable por el precio. No destaca en nada.,neutral,3,Books,True
1833,Funciona pero nada extraordinario. Para uso ocasional está bien.,neutral,3,Toys & Games,True
